,id,name,releaseDate,type,currentLowestPrice,currency,availability,price,seller,url
31,call-of-duty-black-ops-cold-war,Call of Duty: Black Ops Cold War,2020-11-13,game,59.99,USD,OnlineOnly,89.99,Humble Store,https://www.humblebundle.com/store/call-of-duty-black-ops-cold-war-ultimate-edition
32,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,10.0,eTail.Market,https://usa.etail.market/call-of-duty-modern-warfare-2-mac-3
33,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,10.0,Dreamgame,https://www.dreamgame.com/call-of-duty-modern-warfare-2-mac
34,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,14.46,G2A,https://www.g2a.com/call-of-duty-modern-warfare-2-steam-mac-key-global-i10000000639003
35,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,19.99,Steam,https://store.steampowered.com/app/10180/
36,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,22.18,GAMIVO,https://www.gamivo.com/product/call-of-duty-modern-warfare-2-mac
37,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,27.49,G2A,https://www.g2a.com/call-of-duty-modern-warfare-2-steam-key-global-i10000000641005
38,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,28.22,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-modern-warfare-2-pc-47665
39,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,31.32,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-modern-warfare-2-pc-656
40,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,35.3,GAMIVO,https://www.gamivo.com/product/call-of-duty-modern-warfare-2
41,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,36.38,Kinguin,https://www.kinguin.net/category/54810/call-of-duty-modern-warfare-2-row-steam-cd-key
42,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,44.99,Steam,https://store.steampowered.com/sub/49979/
43,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,45.22,Kinguin,https://www.kinguin.net/category/410/call-of-duty-modern-warfare-2-uncut-version-steam-key
44,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,45.79,G2Play,https://www.g2play.net/category/410/call-of-duty-modern-warfare-2-uncut-version-steam-key
45,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,53.31,Eneba,https://www.eneba.com/steam-call-of-duty-modern-warfare-2-steam-key-global
46,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,55.54,Kinguin,https://www.kinguin.net/category/15138/call-of-duty-modern-warfare-2-us-steam-key
47,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,56.23,G2Play,https://www.g2play.net/category/15138/call-of-duty-modern-warfare-2-us-steam-key
48,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,58.05,HRK Game,https://www.hrkgame.com/en/randomkeyshop/set_currency/
49,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,66.06,GAMIVO,https://www.gamivo.com/product/call-of-duty-modern-warfare-2-us
50,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,89.26,GAMIVO,https://www.gamivo.com/product/call-of-duty-modern-warfare-2-na
51,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,98.78,G2A,https://www.g2a.com/call-of-duty-modern-warfare-2-steam-key-north-america-i10000000641010
52,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,98.81,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-modern-warfare-2-pc-656
53,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,139.99,Steam,https://store.steampowered.com/sub/49981/
54,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,188.57,Kinguin,https://www.kinguin.net/category/88642/call-of-duty-modern-warfare-2-bundle-steam-cd-key
55,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,190.89,G2Play,https://www.g2play.net/category/88642/call-of-duty-modern-warfare-2-bundle-steam-cd-key
56,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,248.0,GAMIVO,https://www.gamivo.com/product/call-of-duty-modern-warfare-2-bundle
57,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,478.08,Kinguin,https://www.kinguin.net/category/6294/call-of-duty-modern-warfare-2-steam-gift
58,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,483.98,G2Play,https://www.g2play.net/category/6294/call-of-duty-modern-warfare-2-steam-gift
59,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,597.51,Kinguin,https://www.kinguin.net/category/106062/call-of-duty-modern-warfare-2-steam-gift
60,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,604.88,G2Play,https://www.g2play.net/category/106062/call-of-duty-modern-warfare-2-steam-gift
61,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,864.37,Steam,https://store.steampowered.com/bundle/6451/
62,call-of-duty-modern-warfare-2,Call of Duty: Modern Warfare 2 (2009),2009-11-12,game,10.0,USD,OnlineOnly,962.6,Steam,https://store.steampowered.com/bundle/6465/
63,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,59.99,Steam,https://store.steampowered.com/app/202970/
64,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,2012-11-12,game,59.99,USD,OnlineOnly,62.97,G2A,https://www.g2a.com/call-of-duty-black-ops-ii-steam-key-global-i10000000565013
